@relation elec

@attribute nsdemand real
@attribute vicprice real
@attribute vicdemand real
@attribute transfer real
@attribute class {0,1}

@data
6915.0,1122.0,4770.0,-1.0,1
6778.0,1841.0,4726.0,83.0,0
6591.0,1282.0,4589.0,139.0,0
6322.0,1031.0,4495.0,181.0,1
6484.0,987.0,4439.0,243.0,1
6425.0,955.0,4410.0,211.0,1
6467.0,997.0,4676.0,-50.0,1
6301.0,974.0,4674.0,18.0,1
6243.0,956.0,4594.0,-25.0,1
5997.0,882.0,4517.0,42.0,1
5848.0,932.0,4725.0,-197.0,1
5667.0,933.0,4638.0,-89.0,1
5438.0,915.0,4508.0,54.0,1
5252.0,900.0,4366.0,172.0,1
5123.0,888.0,4235.0,152.0,1
5015.0,858.0,4109.0,291.0,1
5000.0,873.0,4065.0,195.0,1
5002.0,852.0,4017.0,174.0,1
5132.0,863.0,4083.0,122.0,1
5554.0,896.0,4150.0,67.0,1
6281.0,1134.0,4437.0,-285.0,0
6894.0,1875.0,4707.0,-301.0,0
6855.0,1264.0,4941.0,-436.0,0
7247.0,1603.0,5229.0,-531.0,0
7406.0,1882.0,5366.0,-677.0,0
7398.0,1444.0,5423.0,-765.0,0
7647.0,1883.0,5454.0,-650.0,0
7765.0,2240.0,5475.0,-619.0,0
7696.0,2072.0,5434.0,-658.0,0
7627.0,1983.0,5444.0,-681.0,0
7587.0,1736.0,5403.0,-671.0,0
7572.0,1618.0,5391.0,-665.0,0
7503.0,1818.0,5322.0,-667.0,0
7433.0,1777.0,5327.0,-676.0,0
7422.0,1686.0,5380.0,-695.0,0
7309.0,1517.0,5365.0,-749.0,0
7320.0,1485.0,5285.0,-631.0,0
7246.0,1411.0,5286.0,-722.0,0
7194.0,1419.0,5262.0,-818.0,0
7242.0,1442.0,5247.0,-755.0,0
7299.0,1439.0,5263.0,-795.0,0
7414.0,1405.0,5194.0,-697.0,0
7526.0,1800.0,5438.0,-732.0,0
7782.0,1892.0,5522.0,-759.0,0
8023.0,2191.0,5511.0,-562.0,0
8163.0,2495.0,5507.0,-594.0,0
8038.0,2570.0,5489.0,-644.0,0
7813.0,2101.0,5410.0,-668.0,0
7645.0,2639.0,5310.0,-444.0,0
7502.0,2436.0,5207.0,-431.0,0
7213.0,2110.0,5042.0,-416.0,0
6928.0,1361.0,4919.0,-490.0,1
7227.0,1594.0,4817.0,-255.0,0
7337.0,1382.0,4751.0,-358.0,1
7400.0,2019.0,5088.0,-486.0,0
7382.0,2219.0,5080.0,-383.0,0
7371.0,2215.0,4965.0,-317.0,0
7245.0,2085.0,4871.0,-235.0,0
7044.0,2304.0,5046.0,-448.0,0
6714.0,2117.0,4969.0,-527.0,0
6302.0,1715.0,4791.0,-330.0,0
5964.0,1443.0,4614.0,-190.0,1
5657.0,1092.0,4439.0,-201.0,1
5428.0,932.0,4308.0,-84.0,1
5363.0,913.0,4246.0,-9.0,1
5380.0,903.0,4183.0,-13.0,1
5543.0,915.0,4210.0,0.0,1
5869.0,975.0,4279.0,-85.0,1
6586.0,1523.0,4547.0,-150.0,1
7161.0,2120.0,4856.0,-210.0,0
7070.0,1733.0,5008.0,-361.0,0
7436.0,2181.0,5262.0,-406.0,0
7561.0,2534.0,5369.0,-429.0,0
7570.0,2481.0,5386.0,-446.0,0
7825.0,2805.0,5396.0,-398.0,0
7892.0,2631.0,5328.0,-360.0,0
7799.0,2531.0,5332.0,-338.0,0
7616.0,2367.0,5375.0,-423.0,0
7571.0,2331.0,5383.0,-488.0,0
7587.0,2388.0,5382.0,-495.0,0
7515.0,2179.0,5310.0,-538.0,0
7467.0,2197.0,5302.0,-543.0,0
7429.0,2225.0,5343.0,-578.0,0
7399.0,2167.0,5349.0,-575.0,0
7364.0,2139.0,5322.0,-572.0,0
7306.0,2140.0,5290.0,-686.0,0
7278.0,1983.0,5234.0,-637.0,0
7306.0,1974.0,5229.0,-636.0,0
7302.0,1919.0,5206.0,-591.0,1
7338.0,1953.0,5233.0,-616.0,1
7410.0,2031.0,5287.0,-536.0,0
7556.0,2222.0,5328.0,-500.0,0
7752.0,2256.0,5287.0,-371.0,0
7993.0,2557.0,5329.0,-347.0,0
7889.0,2359.0,5366.0,-408.0,0
7693.0,2205.0,5316.0,-553.0,0
7548.0,1967.0,5213.0,-486.0,1
7398.0,1720.0,5118.0,-440.0,1
7167.0,1600.0,4976.0,-518.0,1
6911.0,1140.0,4879.0,-531.0,1
7207.0,1408.0,4787.0,-280.0,1
7306.0,1323.0,4717.0,-349.0,1
7375.0,1556.0,5045.0,-403.0,1
7373.0,1748.0,5020.0,-332.0,1
7326.0,1799.0,4879.0,-138.0,1
7200.0,1438.0,4747.0,-101.0,1
7008.0,1639.0,4933.0,-297.0,1
6642.0,1455.0,4838.0,-337.0,1
6243.0,1348.0,4669.0,-111.0,1
5947.0,1352.0,4476.0,-195.0,1
5645.0,1032.0,4336.0,-101.0,1
5445.0,921.0,4223.0,10.0,1
5364.0,893.0,4166.0,54.0,1
5345.0,880.0,4134.0,71.0,1
5511.0,886.0,4155.0,49.0,1
5817.0,989.0,4223.0,13.0,1
6496.0,1448.0,4498.0,-111.0,1
7122.0,1886.0,4782.0,-206.0,0
7095.0,1315.0,4911.0,-435.0,1
7394.0,1925.0,5172.0,-522.0,0
7495.0,1753.0,5305.0,-537.0,1
7504.0,1759.0,5327.0,-525.0,1
7750.0,2069.0,5340.0,-364.0,0
7831.0,2233.0,5313.0,-363.0,0
7717.0,2014.0,5295.0,-428.0,0
7629.0,1928.0,5326.0,-510.0,0
7546.0,2021.0,5327.0,-537.0,0
7542.0,2093.0,5321.0,-564.0,0
7497.0,2128.0,5232.0,-589.0,0
7444.0,1893.0,5226.0,-617.0,0
7480.0,2010.0,5267.0,-647.0,0
7415.0,1841.0,5240.0,-692.0,0
7350.0,1619.0,5234.0,-644.0,1
7329.0,1574.0,5235.0,-710.0,1
7274.0,1465.0,5182.0,-652.0,1
7343.0,1465.0,5174.0,-700.0,1
7347.0,1602.0,5152.0,-642.0,1
7372.0,1579.0,5199.0,-603.0,1
7360.0,1629.0,5214.0,-634.0,1
7402.0,1569.0,5255.0,-645.0,1
7498.0,1530.0,5206.0,-401.0,1
7749.0,1745.0,5213.0,-416.0,0
7646.0,1716.0,5260.0,-507.0,0
7476.0,1614.0,5218.0,-662.0,1
7334.0,1457.0,5111.0,-530.0,1
7153.0,1145.0,4997.0,-457.0,1
6939.0,1016.0,4924.0,-429.0,1
6665.0,989.0,4776.0,-346.0,1
7106.0,1294.0,4730.0,-281.0,1
7230.0,1427.0,4665.0,-254.0,1
7308.0,1696.0,5022.0,-488.0,0
7320.0,1824.0,5020.0,-383.0,0
7267.0,1674.0,4843.0,-248.0,0
7157.0,1486.0,4744.0,-208.0,1
6912.0,1664.0,4914.0,-385.0,0
6583.0,1286.0,4821.0,-323.0,1
6224.0,975.0,4618.0,-300.0,1
5905.0,1093.0,4461.0,-149.0,1
5577.0,904.0,4315.0,-27.0,1
5377.0,901.0,4226.0,57.0,1
5277.0,884.0,4165.0,166.0,1
5306.0,894.0,4136.0,145.0,1
5485.0,908.0,4144.0,158.0,1
5811.0,998.0,4235.0,64.0,1
6467.0,1622.0,4503.0,-84.0,0
7058.0,1721.0,4788.0,-268.0,0
6966.0,1115.0,4957.0,-376.0,1
7302.0,1552.0,5196.0,-397.0,0
7423.0,1845.0,5343.0,-479.0,0
7459.0,1952.0,5292.0,-458.0,0
7722.0,2281.0,5314.0,-255.0,0
7826.0,2417.0,5281.0,-226.0,0
7773.0,2431.0,5278.0,-287.0,0
7681.0,2298.0,5273.0,-355.0,0
7619.0,2471.0,5277.0,-327.0,0
7621.0,2271.0,5270.0,-359.0,0
7584.0,2306.0,5243.0,-366.0,0
7561.0,2316.0,5243.0,-414.0,0
7562.0,2363.0,5284.0,-394.0,0
7501.0,2262.0,5279.0,-479.0,0
7546.0,2255.0,5272.0,-507.0,0
7495.0,2164.0,5275.0,-558.0,0
7470.0,2010.0,5251.0,-554.0,0
7488.0,1961.0,5226.0,-527.0,0
7467.0,1807.0,5219.0,-458.0,0
7470.0,1844.0,5205.0,-437.0,0
7406.0,1737.0,5196.0,-456.0,0
7478.0,1610.0,5174.0,-465.0,1
7555.0,1668.0,5080.0,-300.0,1
7786.0,1887.0,5059.0,-318.0,0
7711.0,1976.0,5192.0,-434.0,0
7514.0,1608.0,5167.0,-462.0,1
7341.0,1496.0,5069.0,-359.0,1
7169.0,1429.0,4988.0,-324.0,1
6897.0,1191.0,4854.0,-340.0,1
6619.0,1039.0,4759.0,-246.0,1
7019.0,1217.0,4684.0,-138.0,1
7175.0,1263.0,4670.0,-177.0,1
7251.0,1362.0,4985.0,-453.0,1
7260.0,1501.0,4983.0,-326.0,1
7185.0,1365.0,4824.0,-236.0,1
7014.0,1048.0,4705.0,-109.0,1
6802.0,1041.0,4927.0,-203.0,1
6423.0,934.0,4794.0,-103.0,1
6039.0,874.0,4606.0,191.0,1
5729.0,861.0,4448.0,498.0,1
5445.0,853.0,4299.0,596.0,1
5297.0,841.0,4225.0,570.0,1
5219.0,825.0,4135.0,570.0,1
5261.0,819.0,4115.0,570.0,1
5382.0,829.0,4157.0,570.0,1
5728.0,831.0,4204.0,520.0,1
6315.0,857.0,4473.0,393.0,1
6907.0,910.0,4730.0,244.0,1
6833.0,923.0,4850.0,136.0,1
7261.0,993.0,5045.0,-53.0,1
7459.0,1277.0,5197.0,-102.0,1
7555.0,1317.0,5219.0,-154.0,1
7859.0,1816.0,5305.0,-80.0,0
8002.0,2252.0,5366.0,-129.0,0
7966.0,2265.0,5387.0,-182.0,0
7915.0,2252.0,5453.0,-223.0,0
7879.0,2269.0,5483.0,-191.0,0
7857.0,2315.0,5494.0,-216.0,0
7855.0,2265.0,5452.0,-237.0,0
7816.0,2248.0,5452.0,-264.0,0
7814.0,2256.0,5461.0,-264.0,0
7805.0,2505.0,5473.0,-546.0,0
7779.0,2997.0,5443.0,-563.0,0
7705.0,2656.0,5388.0,-537.0,0
7616.0,2421.0,5346.0,-505.0,0
7612.0,2485.0,5312.0,-522.0,0
7550.0,2469.0,5316.0,-538.0,0
7537.0,2212.0,5297.0,-527.0,0
7418.0,1896.0,5219.0,-519.0,0
7336.0,1552.0,5151.0,-489.0,1
7312.0,1102.0,5017.0,-227.0,1
7508.0,1156.0,5045.0,-100.0,1
7396.0,1176.0,5148.0,-266.0,1
7147.0,994.0,5088.0,-103.0,1
7037.0,968.0,4996.0,7.0,1
6894.0,948.0,4855.0,116.0,1
6656.0,885.0,4737.0,211.0,1
6417.0,869.0,4589.0,110.0,1
6870.0,1411.0,4584.0,308.0,1
7093.0,919.0,4597.0,455.0,1
7203.0,981.0,4978.0,65.0,1
7138.0,971.0,4922.0,316.0,1
6930.0,921.0,4767.0,364.0,1
6790.0,1023.0,4633.0,547.0,1
6567.0,947.0,4804.0,316.0,1
6165.0,878.0,4676.0,440.0,1
5769.0,847.0,4501.0,598.0,1
5482.0,854.0,4301.0,659.0,1
5243.0,846.0,4159.0,608.0,1
5044.0,820.0,4069.0,521.0,1
4972.0,622.0,3974.0,781.0,1
4927.0,647.0,3958.0,826.0,1
4921.0,614.0,3919.0,839.0,1
5022.0,641.0,3918.0,872.0,1
5280.0,772.0,3995.0,862.0,1
5609.0,756.0,4107.0,720.0,1
5926.0,475.0,4149.0,620.0,1
6334.0,801.0,4278.0,670.0,1
6669.0,835.0,4389.0,613.0,1
6916.0,913.0,4535.0,500.0,1
7157.0,950.0,4642.0,421.0,1
7273.0,957.0,4682.0,420.0,1
7189.0,963.0,4697.0,429.0,1
7137.0,950.0,4732.0,360.0,1
7081.0,963.0,4725.0,408.0,1
7024.0,963.0,4732.0,386.0,1
6973.0,982.0,4718.0,348.0,1
6940.0,987.0,4711.0,347.0,1
6842.0,966.0,4664.0,394.0,1
6789.0,967.0,4654.0,433.0,1
6714.0,952.0,4642.0,383.0,1
6638.0,945.0,4609.0,413.0,1
6606.0,1004.0,4586.0,510.0,1
6579.0,940.0,4587.0,545.0,1
6493.0,923.0,4561.0,522.0,1
6527.0,924.0,4589.0,532.0,1
6449.0,892.0,4588.0,486.0,1
6596.0,904.0,4603.0,524.0,1
6776.0,913.0,4609.0,497.0,1
7085.0,948.0,4687.0,391.0,0
7037.0,961.0,4773.0,289.0,0
6776.0,936.0,4732.0,381.0,0
6627.0,905.0,4645.0,425.0,1
6515.0,876.0,4584.0,533.0,1
6339.0,875.0,4474.0,561.0,1
6162.0,847.0,4432.0,584.0,1
6385.0,910.0,4407.0,641.0,0
6442.0,884.0,4434.0,576.0,1
6424.0,929.0,4693.0,321.0,0
6226.0,867.0,4707.0,388.0,1
5988.0,848.0,4574.0,529.0,1
5748.0,845.0,4438.0,645.0,1
5560.0,870.0,4579.0,242.0,1
5370.0,869.0,4452.0,418.0,1
5136.0,852.0,4296.0,491.0,1
4939.0,789.0,4156.0,492.0,1
4797.0,649.0,3966.0,635.0,1
4720.0,598.0,3896.0,702.0,1
4715.0,548.0,3822.0,761.0,1
4723.0,540.0,3793.0,767.0,1
4743.0,450.0,3767.0,779.0,1
4833.0,418.0,3743.0,729.0,1
4959.0,426.0,3772.0,729.0,1
5225.0,619.0,3870.0,679.0,1
5520.0,747.0,3893.0,679.0,1
5869.0,650.0,3955.0,679.0,0
6205.0,843.0,4075.0,679.0,0
6413.0,810.0,4170.0,679.0,0
6514.0,876.0,4247.0,668.0,0
6526.0,897.0,4293.0,571.0,0
6576.0,905.0,4339.0,527.0,0
6580.0,904.0,4380.0,516.0,0
6556.0,856.0,4423.0,679.0,0
6504.0,700.0,4427.0,679.0,0
6470.0,782.0,4428.0,699.0,0
6397.0,747.0,4398.0,729.0,0
6358.0,885.0,4425.0,649.0,0
6336.0,859.0,4394.0,753.0,0
6299.0,894.0,4361.0,566.0,0
6319.0,908.0,4360.0,485.0,0
6339.0,903.0,4413.0,445.0,0
6374.0,1097.0,4455.0,415.0,0
6285.0,913.0,4449.0,405.0,0
6358.0,916.0,4488.0,392.0,0
6419.0,925.0,4494.0,403.0,0
6474.0,920.0,4436.0,449.0,0
6636.0,934.0,4408.0,524.0,0
6854.0,946.0,4415.0,447.0,0
6945.0,986.0,4559.0,263.0,0
6820.0,970.0,4550.0,363.0,0
6605.0,952.0,4476.0,433.0,0
6345.0,895.0,4378.0,522.0,0
6313.0,889.0,4272.0,561.0,0
6237.0,852.0,4187.0,628.0,1
6384.0,933.0,4154.0,632.0,0
6234.0,886.0,4197.0,515.0,0
6140.0,905.0,4525.0,283.0,0
5910.0,876.0,4557.0,364.0,0
5797.0,861.0,4446.0,473.0,0
5621.0,859.0,4343.0,400.0,1
5395.0,893.0,4554.0,104.0,0
5185.0,864.0,4475.0,302.0,1
5023.0,823.0,4300.0,432.0,1
4947.0,756.0,4170.0,525.0,1
4918.0,670.0,4065.0,639.0,1
5008.0,672.0,4047.0,697.0,1
5162.0,833.0,4054.0,518.0,1
5443.0,857.0,4134.0,395.0,1
5883.0,1147.0,4386.0,283.0,0
6425.0,1050.0,4613.0,164.0,0
6724.0,1497.0,5022.0,-223.0,0
7208.0,1749.0,5351.0,-360.0,0
7297.0,1459.0,5236.0,-300.0,0
7475.0,1488.0,5220.0,-93.0,0
7862.0,1749.0,5296.0,-9.0,0
7998.0,2004.0,5297.0,-3.0,0
8055.0,2246.0,5323.0,16.0,0
8066.0,2180.0,5321.0,1.0,0
8149.0,2199.0,5336.0,8.0,0
8193.0,2317.0,5344.0,108.0,0
8213.0,2268.0,5293.0,134.0,0
8228.0,2274.0,5279.0,132.0,0
8300.0,2569.0,5290.0,341.0,0
8339.0,2379.0,5252.0,340.0,0
8353.0,2301.0,5231.0,282.0,0
8317.0,2303.0,5247.0,268.0,0
8221.0,2226.0,5175.0,129.0,0
8131.0,2077.0,5204.0,85.0,0
8145.0,2304.0,5198.0,183.0,0
8134.0,2285.0,5237.0,167.0,0
8018.0,2130.0,5220.0,109.0,0
8004.0,1874.0,5174.0,-24.0,0
7841.0,1722.0,5062.0,-62.0,0
7695.0,1460.0,4913.0,-19.0,1
7488.0,1045.0,4827.0,39.0,1
7456.0,1010.0,4865.0,-43.0,1
7370.0,1010.0,4914.0,-94.0,1
7181.0,1008.0,4894.0,-21.0,1
6941.0,966.0,4777.0,67.0,1
6630.0,918.0,4683.0,136.0,1
6799.0,916.0,4546.0,300.0,1
6898.0,892.0,4399.0,402.0,1
7035.0,955.0,4382.0,394.0,1
7000.0,932.0,4367.0,390.0,1
7006.0,989.0,4738.0,87.0,1
6875.0,979.0,4744.0,163.0,1
6641.0,939.0,4664.0,214.0,1
6292.0,880.0,4563.0,252.0,1
5927.0,903.0,4766.0,24.0,1
5674.0,892.0,4657.0,62.0,1
5391.0,868.0,4427.0,348.0,1
5265.0,851.0,4273.0,410.0,1
5169.0,842.0,4187.0,464.0,1
5164.0,838.0,4142.0,560.0,1
5332.0,839.0,4170.0,501.0,1
5624.0,1065.0,4263.0,404.0,1
6108.0,1211.0,4476.0,183.0,1
6588.0,1383.0,4732.0,174.0,1
6738.0,1704.0,5138.0,-120.0,0
7156.0,1759.0,5461.0,-286.0,0
7318.0,1404.0,5331.0,-189.0,1
7420.0,1484.0,5272.0,-175.0,1
7718.0,1791.0,5284.0,-51.0,0
7888.0,1930.0,5289.0,-6.0,0
7821.0,2015.0,5288.0,-42.0,0
7837.0,2013.0,5281.0,-129.0,0
7801.0,1917.0,5268.0,-152.0,0
7807.0,1836.0,5284.0,-166.0,0
7796.0,1834.0,5244.0,-133.0,0
7775.0,1726.0,5209.0,-169.0,0
7728.0,1867.0,5288.0,-219.0,0
7665.0,1855.0,5312.0,-210.0,0
7693.0,1858.0,5329.0,-247.0,0
7648.0,1697.0,5300.0,-261.0,0
7590.0,1636.0,5297.0,-268.0,0
7615.0,1535.0,5291.0,-248.0,0
7612.0,1413.0,5311.0,-164.0,0
7600.0,1420.0,5319.0,-171.0,0
7585.0,1363.0,5297.0,-180.0,1
7557.0,1091.0,5254.0,-87.0,1
7428.0,1018.0,5086.0,66.0,1
7359.0,970.0,4906.0,262.0,1
7296.0,977.0,4743.0,281.0,1
7299.0,976.0,4779.0,153.0,1
7289.0,988.0,4917.0,39.0,1
7127.0,965.0,4891.0,188.0,1
6859.0,920.0,4792.0,199.0,1
6651.0,879.0,4681.0,343.0,1
6856.0,904.0,4530.0,532.0,1
6939.0,887.0,4406.0,484.0,1
7075.0,941.0,4319.0,545.0,1
7102.0,934.0,4290.0,515.0,1
7117.0,957.0,4652.0,264.0,1
6970.0,958.0,4656.0,335.0,1
6682.0,901.0,4539.0,463.0,1
6335.0,860.0,4420.0,453.0,1
6000.0,994.0,4626.0,23.0,1
5682.0,872.0,4507.0,166.0,1
5374.0,852.0,4336.0,340.0,1
5222.0,815.0,4150.0,373.0,1
5173.0,790.0,4048.0,366.0,1
5197.0,765.0,3964.0,452.0,1
5357.0,816.0,3983.0,540.0,1
5628.0,847.0,4053.0,521.0,1
6176.0,1359.0,4271.0,405.0,0
6637.0,982.0,4507.0,233.0,1
6747.0,1790.0,4844.0,54.0,0
7186.0,979.0,5098.0,-50.0,1
7389.0,975.0,4974.0,126.0,1
7378.0,1090.0,4948.0,115.0,1
7763.0,1253.0,4975.0,143.0,1
7886.0,1239.0,4943.0,286.0,1
7850.0,1194.0,4877.0,87.0,1
7836.0,2056.0,4836.0,-147.0,0
7806.0,13459.0,4843.0,-380.0,0
7758.0,13190.0,4825.0,-429.0,0
7758.0,5271.0,4773.0,-569.0,0
7753.0,1636.0,4741.0,-578.0,1
7746.0,3268.0,4774.0,-488.0,0
7704.0,1137.0,4808.0,-153.0,1
7668.0,1013.0,4881.0,167.0,1
7595.0,1004.0,4883.0,211.0,1
7522.0,987.0,4864.0,240.0,1
7636.0,1006.0,4856.0,204.0,1
7665.0,1007.0,4872.0,208.0,1
7655.0,1014.0,4848.0,175.0,1
7628.0,1007.0,4878.0,177.0,1
7591.0,1006.0,4861.0,233.0,1
7435.0,969.0,4729.0,387.0,1
7294.0,955.0,4588.0,536.0,1
7131.0,925.0,4437.0,634.0,1
7249.0,938.0,4447.0,561.0,1
7276.0,957.0,4575.0,428.0,1
7136.0,949.0,4582.0,428.0,1
6918.0,913.0,4495.0,523.0,1
6648.0,890.0,4411.0,612.0,1
6917.0,941.0,4285.0,585.0,1
6997.0,891.0,4164.0,661.0,1
7168.0,950.0,4126.0,684.0,1
7211.0,944.0,4141.0,630.0,1
7231.0,992.0,4525.0,99.0,1
7065.0,1126.0,4555.0,282.0,1
6811.0,959.0,4465.0,357.0,1
6424.0,875.0,4377.0,439.0,1
6043.0,888.0,4577.0,231.0,1
5757.0,871.0,4469.0,368.0,1
5432.0,852.0,4305.0,393.0,1
5285.0,823.0,4136.0,365.0,1
5196.0,772.0,4013.0,384.0,1
5203.0,765.0,3949.0,393.0,1
5360.0,804.0,3972.0,482.0,1
5628.0,837.0,4069.0,485.0,1
6145.0,1181.0,4325.0,239.0,1
6670.0,1138.0,4583.0,124.0,1
6798.0,1458.0,5020.0,-193.0,1
7228.0,1358.0,5309.0,-269.0,1
7375.0,1032.0,5188.0,-119.0,1
7489.0,1314.0,5183.0,-170.0,1
7820.0,1582.0,5198.0,-81.0,1
7965.0,1850.0,5236.0,-102.0,0
7949.0,1957.0,5273.0,-114.0,0
7865.0,1880.0,5315.0,-178.0,0
7859.0,1769.0,5326.0,-200.0,0
7903.0,1856.0,5316.0,-189.0,0
7878.0,1772.0,5257.0,-161.0,0
7852.0,1645.0,5267.0,-185.0,0
7894.0,1897.0,5322.0,-159.0,0
7877.0,1883.0,5327.0,-169.0,0
7846.0,1787.0,5323.0,-218.0,0
7838.0,1703.0,5330.0,-223.0,0
7812.0,1698.0,5298.0,-220.0,0
7837.0,1660.0,5256.0,-157.0,0
7835.0,1783.0,5228.0,-127.0,0
7823.0,1971.0,5310.0,-205.0,0
7761.0,1894.0,5325.0,-203.0,0
7744.0,1831.0,5345.0,-306.0,0
7589.0,1514.0,5224.0,-254.0,0
7500.0,1289.0,5132.0,-193.0,1
7440.0,1059.0,5043.0,-109.0,1
7607.0,1528.0,5066.0,-245.0,0
7580.0,1814.0,5051.0,-204.0,0
7414.0,1630.0,4972.0,-199.0,0
7108.0,1007.0,4868.0,-39.0,1
6846.0,969.0,4752.0,27.0,1
7068.0,967.0,4591.0,195.0,1
7128.0,960.0,4417.0,328.0,1
7238.0,1170.0,4385.0,269.0,1
7261.0,984.0,4369.0,246.0,1
7197.0,998.0,4726.0,60.0,1
7021.0,991.0,4728.0,116.0,1
6774.0,1167.0,4650.0,35.0,1
6362.0,902.0,4545.0,102.0,1
5971.0,931.0,4726.0,-302.0,1
5682.0,950.0,4618.0,-175.0,1
5434.0,881.0,4426.0,31.0,1
5294.0,862.0,4235.0,230.0,1
5203.0,834.0,4139.0,344.0,1
5257.0,788.0,4068.0,408.0,1
5405.0,816.0,4092.0,437.0,1
5638.0,862.0,4204.0,374.0,1
6225.0,1433.0,4467.0,198.0,0
6799.0,1278.0,4717.0,161.0,1
6898.0,1475.0,5152.0,-202.0,0
7342.0,1879.0,5460.0,-313.0,0
7557.0,1437.0,5335.0,-148.0,0
7695.0,1316.0,5338.0,-12.0,1
8118.0,1863.0,5376.0,145.0,0
8313.0,2304.0,5389.0,216.0,0
8341.0,2910.0,5404.0,224.0,0
8361.0,2319.0,5413.0,136.0,0
8348.0,2151.0,5394.0,216.0,0
8336.0,2159.0,5405.0,152.0,0
8355.0,2131.0,5366.0,222.0,0
8348.0,2090.0,5338.0,144.0,0
8368.0,3151.0,5364.0,223.0,0
8404.0,2268.0,5359.0,173.0,0
8393.0,2680.0,5343.0,174.0,0
8349.0,2905.0,5342.0,116.0,0
8295.0,2192.0,5280.0,58.0,0
8298.0,2030.0,5279.0,43.0,0
8290.0,2166.0,5274.0,129.0,0
8274.0,2656.0,5285.0,144.0,0
8103.0,2821.0,5339.0,141.0,0
8005.0,3068.0,5311.0,39.0,0
7719.0,1999.0,5163.0,-115.0,0
7581.0,1692.0,4992.0,2.0,0
7497.0,1547.0,4869.0,87.0,1
7546.0,1549.0,4846.0,26.0,1
7504.0,1640.0,4917.0,18.0,1
7329.0,1600.0,4868.0,59.0,1
7037.0,1148.0,4734.0,195.0,1
6719.0,947.0,4625.0,249.0,1
7020.0,1067.0,4527.0,239.0,1
7111.0,941.0,4398.0,430.0,1
7207.0,1295.0,4360.0,400.0,1
7207.0,958.0,4338.0,553.0,1
7081.0,1100.0,4692.0,102.0,1
6932.0,1146.0,4737.0,203.0,1
6682.0,965.0,4613.0,252.0,1
6241.0,879.0,4473.0,426.0,1
5845.0,913.0,4678.0,-3.0,1
5558.0,890.0,4565.0,251.0,1
5231.0,852.0,4345.0,417.0,1
5107.0,892.0,4210.0,415.0,1
5005.0,857.0,4088.0,490.0,1
4957.0,847.0,4020.0,537.0,1
4989.0,815.0,3972.0,646.0,1
5027.0,819.0,3964.0,646.0,1
5205.0,844.0,4061.0,577.0,1
5473.0,903.0,4119.0,616.0,1
5702.0,887.0,4230.0,576.0,1
6122.0,938.0,4410.0,386.0,1
6478.0,938.0,4402.0,557.0,1
6760.0,953.0,4489.0,542.0,1
7037.0,1159.0,4562.0,620.0,1
7159.0,1382.0,4593.0,634.0,1
7150.0,1290.0,4560.0,680.0,1
7049.0,980.0,4541.0,689.0,1
6968.0,953.0,4562.0,713.0,1
6924.0,930.0,4555.0,628.0,1
6865.0,910.0,4564.0,687.0,1
6777.0,911.0,4480.0,738.0,1
6683.0,918.0,4403.0,667.0,1
6624.0,906.0,4352.0,749.0,1
6575.0,906.0,4312.0,536.0,1
6524.0,921.0,4265.0,626.0,1
6519.0,905.0,4207.0,638.0,1
6474.0,890.0,4217.0,732.0,1
6485.0,881.0,4216.0,757.0,1
6524.0,905.0,4248.0,589.0,1
6369.0,911.0,4269.0,455.0,1
6469.0,925.0,4302.0,426.0,1
6467.0,924.0,4318.0,404.0,1
6515.0,927.0,4311.0,420.0,1
6487.0,898.0,4282.0,582.0,1
6607.0,922.0,4324.0,556.0,1
6681.0,920.0,4432.0,425.0,1
6564.0,916.0,4449.0,456.0,1
6403.0,897.0,4380.0,516.0,1
6273.0,881.0,4308.0,533.0,1
6353.0,897.0,4219.0,513.0,1
6347.0,875.0,4132.0,610.0,1
6439.0,908.0,4132.0,647.0,1
6300.0,891.0,4151.0,548.0,1
6153.0,922.0,4430.0,247.0,1
5910.0,865.0,4410.0,314.0,1
5749.0,841.0,4352.0,367.0,1
5511.0,860.0,4255.0,460.0,1
5269.0,907.0,4483.0,149.0,1
5076.0,861.0,4393.0,225.0,1
4900.0,892.0,4220.0,214.0,1
4786.0,876.0,4061.0,248.0,1
4717.0,836.0,3955.0,330.0,1
4703.0,828.0,3847.0,419.0,1
4631.0,802.0,3776.0,371.0,1
4759.0,815.0,3729.0,467.0,1
4848.0,828.0,3701.0,484.0,1
4969.0,840.0,3714.0,451.0,1
5147.0,882.0,3731.0,338.0,1
5484.0,922.0,3848.0,319.0,0
5780.0,919.0,3826.0,505.0,0
6051.0,903.0,3930.0,492.0,1
6406.0,923.0,4008.0,603.0,0
6554.0,921.0,4064.0,596.0,0
6623.0,922.0,4081.0,567.0,0
6550.0,921.0,4096.0,559.0,0
6544.0,922.0,4101.0,564.0,0
6522.0,920.0,4086.0,589.0,0
6490.0,919.0,4066.0,649.0,0
6401.0,916.0,4024.0,681.0,0
6346.0,909.0,3994.0,698.0,0
6278.0,913.0,3977.0,700.0,0
6249.0,911.0,3970.0,714.0,0
6215.0,904.0,3923.0,771.0,0
6209.0,892.0,3899.0,783.0,0
6243.0,857.0,3768.0,877.0,0
6180.0,873.0,3826.0,667.0,0
6235.0,914.0,3965.0,655.0,0
6140.0,884.0,4000.0,647.0,1
